source_id,name,page,line,section,subgroup,pharmacology_snippet,combination_or_contraindication,caution
SRC-0093,土鳖虫,465,1675,第八节 活血化瘀药,,本品咸、寒、有毒，入肝经，破血逐瘀。本品含脂肪油和多种无机元素。 其药理作用为：提取液在体外能明显抑制血栓的形成和血小板的凝集；能提高心肌和脑对缺氧的耐受力，降低组织的耗氧量。,① 与大黄、水蛭、桃仁等同用，破血逐瘀的作用较强，用于瘀血阻滞。 ② 与自然铜、乳香、没药等配伍，用于治跌打损伤、骨折。,孕畜忌用。 # 第九节 止血药 凡能调理和治疗血分出血病证的药物，称为止血药。 本类药物多属平、微寒，少数性温，味多以甘、苦、涩为主；归经以归心、肝、脾经为主；以收敛趋势为主；具有制止内外出血的作用，因其药性有寒、温、散、敛之异，所以其具体作用又有凉血止血、化瘀止血、收敛止血、温经止血的区别。根据止血药的药 性和功效不同，本章药物也相应地分为凉血止血药、温经止血药、化瘀止血药和收敛止血药四节。止血药主要适用于各种内外出血病证，如咯血、衄血、吐血、便血、尿血以及外伤出血等。 应用止血药物，必须根据畜禽出血的不同原因和...
SRC-0093,大蓟,466,1712,第九节 止血药,一、凉血止血药,本品性甘、凉，入肝、心经，具有凉血、止血、散痈肿功效，主要用于血热妄行所致的各种出血证。本品主要含挥发油、三萜、甾体、黄酮及其多糖。 其药理作用为：大蓟水煎剂能显著缩短凝血时间，其水浸剂、乙醇-水浸出液和乙醇浸出液均有降低血压作用，乙醇浸剂对人型结核杆菌有抑制作用，水提物对单纯疱疹病毒有明显的抑制作用；煎剂对犬、猫、兔等均有降血压作用，根的水煎液降压作用更显著；煎剂对结核杆菌有抑制作用，水提物对疱疹病毒有抑制作用；柳穿鱼苷有止血作用。,① 常与小蓟相须为用，治疗血热妄行之诸出血证；常与生地黄、蒲黄、侧柏、牡丹皮同用，用于治衄血、尿血、便血、子宫出血等。 ② 与地黄、蒲黄、侧柏叶、牡丹皮同用，能凉血止血，用于血热妄行所致的衄血、便血、尿血、子宫出血等。 ③ 鲜品捣敷或水煎服，可以消散痈肿，用于痈疮肿毒。,大蓟散瘀消痈力强，止血作用广泛，故对吐血、咯血及崩漏下血尤为适宜；小蓟兼能利尿通淋，故以治血尿、血淋为佳。
SRC-0093,小蓟,467,1734,第九节 止血药,一、凉血止血药,本品性甘、凉，入心、肝经，凉血止血、散痈消肿。本品主要含有含生物碱、皂苷。 其药理作用为：本品能收缩血管，升高血小板数目，促进血小板聚集及增高凝血酶活性，抑制纤溶，从而加速止血。本品对肺炎双球菌、溶血性链球菌、白喉杆菌、伤寒杆菌、变形杆菌、铜绿假 单胞菌、痢疾杆菌、金黄色葡萄球菌等均有抑制作用。现代临床报道，用小蓟药膏治疮肿和外伤感染确有良效。,① 与蒲黄、木通、滑石等同用，用于血热妄行所致的鼻衄、尿血、子宫出血等证。 ② 单味外敷或内服，用于痈肿疮毒。 ③ 小蓟含芦丁，与碳酸钙、维丁胶性钙、硫酸镁、氢氧化铝和碳酸铋类药物合用，能形成络合物而相互影响疗效。 ④ 小蓟含有机酸，与庆大霉素同服，会降低其抗菌作用，因为庆大霉素在酸性尿液中抗菌作用最弱。 ⑤ 小蓟含有机酸，不宜与呋喃妥因、利福平、阿司匹林、吲哚美辛等长期合用，增加西药在肾脏的重吸收，加重对肾脏的毒性。,大蓟散瘀消痈力强，止血作用广泛，故对吐血、咯血及崩漏下血尤为适宜；小蓟兼能利尿通淋，故以治血尿、血淋为佳。
SRC-0093,地榆,468,1758,第九节 止血药,一、凉血止血药,本品苦、酸、微寒，入肝、胃、大肠经，具有凉血止血、收敛解毒功效。本品主要含大量鞣质、地榆皂苷以及维生素A等。 其药理作用为：①能缩短出血时间，对小血管出血有止血作用，其稀溶液作用更显著，并有降压作用。②对溃疡病大出血及烧伤有较好的疗效，因所含鞣质对溃疡面有收敛作用，并能抑制感染而防止毒血症，并可减少渗出，促进新皮生长。③对痢疾杆菌、大肠杆菌、铜绿假单胞菌、金黄色葡萄球菌等多种细菌均有抑制作用，但其抗菌力在高压消毒处理后显著降低甚至消失。,① 与槐花、侧柏叶等同用，用于治疗便血；与黄连、木香、 兽/药/合理/应/用/与/联/用/手/册 诃子等同用，治疗血痢不愈。 ② 与大黄、黄柏等共研细末，植物油调敷，具有凉血、解毒、收敛作用，治疗烫火伤。 ③ 地榆含有水合性鞣质，与肝毒性抗生素如氟苯尼考、红霉素、利福平、异烟肼等合用加重肝脏损害，严重者可发生药源性肝炎。 ④ 口服 \beta -内酰胺类药物不宜与含鞣质较多的地榆同时服用，可在体内生成鞣酸盐沉淀物而不易被吸收，从而会降低各自的生物利用和药效。,① 虚寒者忌服。 ② 本品伤胃，误服多致口噤不食。 ③ 外用适量。
SRC-0093,槐花,469,1786,第九节 止血药,一、凉血止血药,本品苦、微寒，入肝、大肠经，具有凉血止血、清肝明目功效。本品主要含芸香苷（又名芦丁，属黄酮苷，水解生成槲皮素、葡萄糖及鼠李糖等）、槐花甲素、槐花乙素、槐花丙素、鞣质、绿色素、油脂、挥发油及维生素A类物质。 其药理作用为：所含芳香苷具有改善毛细血管功能，防治因毛细血管脆性过大、渗透性过高引起的出血。槐花炭煎液给小鼠灌胃，能明显缩短出血时间和凝血时间；芦丁有抗氧化活性；芦丁能降低毛细血管的异常通透性和脆性；槲皮素有降压、增强毛细血管抵抗力和减少毛细血管脆性等作...,① 与侧柏叶、荆芥炭、枳壳等同用，具有凉血止血的作用，对衄血、便血、尿血、子宫出血等属于热证者，皆可应用，但多用于 便血；与黄连同用，用于治疗大肠热盛、伤及脉络而引起的便血。 ② 与夏枯草、菊花、黄芩、草决明等同用，清肝明目，用于治疗肝火上炎、目赤肿痛。 ③ 槐花含槲皮素及芦丁，与碳酸钙、维丁胶性钙、硫酸镁、氢氧化铝和碳酸铋类药物合用，能形成络合物而相互影响疗效。,孕畜忌用。 # 附 槐角 为槐的成熟果实，原名槐实。性味、功效、主治与槐花相似，但止血作用较槐花为弱，而清降泄热之力较强，兼能润肠，主要用于痔血、便血，尤多用于痔疮肿痛出血之证，常与地榆、黄芩、当归等同用，如槐角丸（《太平惠民和剂局方》）。煎服， 6\sim 12\mathrm{g} ，或入丸、散。孕妇慎用。
SRC-0093,侧柏叶,470,1813,第九节 止血药,一、凉血止血药,本品苦、涩、微寒，入肝、肺、大肠经，具有凉血止血、清肺止咳功效。本品主要含挥发油 0.26\% ，油中主要成分为 \alpha -侧柏酮、侧柏烯、小茴香酮等；其他尚含黄酮类成分，如香橙素、槲皮素、杨梅树皮素、扁柏双黄酮等；叶中还含钾、钠、氮、磷、钙、镁、锰和锌等微量元素。 其药理作用为：侧柏叶煎剂能明显缩短出血时间及凝血时间，其止血有效成分为槲皮素和鞣质。此外，尚有镇咳、祛痰、平喘、镇静等作用。体外实验表明，本品对金黄色葡萄球菌、卡他球菌、痢疾杆菌、伤寒杆...,① 与生地黄、生荷叶、生艾草等同用，用于便血、尿血、子宫出血等属血热妄行者；与炮姜、艾叶等同用，用于治疗虚寒出血者。 ② 与大枣等同用，可清肺止咳，用于肺热咳嗽。 ③ 不宜与以下西药配伍应用：a. 维生素 \mathrm{B}_{1} 、抗生素（四环素族、红霉素、灰黄霉素、制霉菌素、林可霉素、利福平等）、苷类（洋地黄、地高辛、可待因等）、生物碱（麻黄碱、阿托品、黄连素、奎宁、利血平）、亚铁盐制剂、碳酸氢钠制剂；b. 异烟肼；c. 酶制剂（多酶胃酸酶胰酶）；d. 维生素 \mathrm{B}_{6} 。原因如下：a. 产生沉淀、影响吸收；b. 分解失效；c. 改变性质、降效或失效；d. 形成络合物，降效或失效。,
SRC-0093,羊蹄,471,1834,第九节 止血药,一、凉血止血药,本品苦、涩、寒，归心、肝、大肠经，具有凉血止血、解毒杀虫、泻下功效。本品主要含羊蹄根含大黄酸、大黄酚、大黄素及酸模素等，叶含槲皮苷、维生素C等。 其药理作用为：大黄酚能明显缩短血凝时间，酊剂对多种革兰阳性菌和阴性菌及致病真菌有一定抑制作用。所含酸模素对红色毛发癣菌及趾间发癣菌有抑制作用。此外，尚能降压、利胆。,① 本品可用单味内服，也可配伍其他止血药物同用，用于血热所致的咯血、吐血、衄血及紫癜等出血之证。 ② 常与枯矾同用，共研末，醋调敷，能清热解毒疗疮，又能杀虫止痒，为治癣、疥之良药。 # 二、温经止血药 本类药物性属温热，能温内脏、益脾阳、固冲脉而统摄血液，具有温经止血之效。适用于脾不统血、冲脉失固之虚寒性出血 病证。 应用时，若属脾不统血者，应配益气健脾药；属肾虚冲脉失固者，宜配益肾暖宫补摄之品。然其性温热，热盛火旺之出血证忌用。,
SRC-0093,艾叶,471,1857,第九节 止血药,二、温经止血药,本品辛、苦、温、有小毒，归肝、脾、肾经，具有温经止血、散寒调经、安胎功效。本品主要含挥发油、倍半萜类、环木菠萝烷型三萜及黄酮类化合物等。 其药理作用为：本品能明显缩短出血和凝血时间，艾叶油对多种过敏性哮喘有对抗作用，具有明显的平喘、镇咳、祛痰作用，其平喘作用与异丙肾上腺素相近。体外实验证明，艾叶油对肺炎球菌，甲、乙型溶血性链球菌、奈瑟球菌有抑制作用；艾叶水浸剂或煎剂对炭疽杆菌、甲型溶血性链球菌、乙型溶血性链球菌、白喉杆菌、肺炎双球菌、金黄色葡萄球菌及多种致...,① 本品能暖气血而温经脉，为温经止血之要药，适用于虚寒性出血病证，尤宜于崩漏。 ② 本品配伍生地黄、生荷叶、生柏叶等清热凉血药，可治疗血热妄行所致的吐血、衄血、咯血等多种出血证。 ③ 本品常与香附、川芎、白芍、当归等同用，为治母畜下焦虚寒或寒客胞宫之要药。,温经止血宜炒炭用，余生用。
SRC-0093,灶心土,472,1877,第九节 止血药,二、温经止血药,本品辛、温，归脾、胃经，具有温中止血、止呕、止泻的功效。本品主要含硅酸、氧化铅、氧化铁，此外，尚含氧化钠、氧化钾、氧化镁等。 其药理作用为：本品有缩短凝血时间、抑制纤维蛋白溶解酶及增加血小板第三因子活性等作用，能减轻洋地黄酊引起的呕吐，有止呕作用。,① 本品性温，能温暖中焦、收摄脾气而止血，为温经止血之要药，可与干姜、阿胶、黄芩等同用，用于便血属下焦寒损者，如伏龙肝汤（《外台秘要》）；与附子、白术、地黄等同用，用于治疗脾气虚寒之大便下血、吐血、衄血、崩漏等，如黄土汤（《金匮要略》）。 ② 本品长于温中和胃而降逆止呕，与干姜、半夏、白术等同用主治脾胃虚寒、胃气不降所致的呕吐，也可用治反胃、妊娠呕吐。 ③ 本品既能温脾暖胃，又能涩肠止泻，与附子、干姜、白术等配伍，主治脾虚久泻；与山楂、黑糖为丸，可治疗胎前下痢、产后不止者，如伏龙肝汤丸（《张氏医通》）。 # 三、化瘀止血药 本类药物既能止血，又能化瘀，具有止血而不留瘀的特点，适用于瘀血内阻、血不循经之出血病证。部分药物尚能消肿、止痛...,
SRC-0093,三七,473,1901,第九节 止血药,三、化瘀止血药,本品甘、微苦、温，归肝、胃经，具有化瘀止血、活血定痛的功效。本品主要含皂苷、黄酮苷、氨基酸等。止血活性成分为三七氨酸。 其药理作用为：本品能够缩短出血和凝血时间，具有抗血小板聚集及溶栓作用；能够促进多功能造血干细胞的增殖，具有造血作用；能够降低血压，减慢心率，对各种药物诱发的心律失常均有保护作用；能够降低心肌耗氧量和氧利用率，扩张脑血管，增强脑血管流量；能够提高体液免疫功能，具有镇痛、抗炎、抗衰老等作用；能够明显治疗大鼠胃黏膜的萎缩性病变，并能逆转腺上皮的...,① 单用内服或外用，或与花蕊石、血余炭等同用，用于便血、衄血、吐血、外伤出血等。 ② 与乳香、没药、血竭、土鳖虫等同用，用于跌打损伤。 ③ 三七片含生物碱，与氨基糖苷类药物合用，可增强其对听神经的毒性，严重时造成耳鸣、耳聋。 ④ 三七及其制剂与肝素等抗凝血药合用时，具有止血作用，会降低抗凝血药的疗效。 ⑤ 三七含生物碱，不宜与碘离子制剂同用，易产生沉淀。 ⑥ 三七不宜与碳酸氢钠等碱性较强的西药同用，影响溶解度，妨碍吸收。 ⑦ 三七不宜与重金属药如碳酸钙、维丁胶、硫酸镁、硫酸亚铁、氢氧化铝、碳酸铋等同用，以免形成络合物，影响药物吸收。,① 孕畜慎用。 ② 血虚或血热出血者禁用。
SRC-0093,茜草,474,1928,第九节 止血药,三、化瘀止血药,本品苦、寒，入肝经，具有凉血止血、活血祛瘀的功效。本品主要含有蒽醌苷类茜草酸、紫色素及伪紫色素等。 其药理作用为：①能缩短血液凝固时间。②对金黄色葡萄球菌有抑制作用。,① 与地榆、仙鹤草、侧柏叶、牡丹皮、大黄等同用，用于血热妄行所致衄血、便血、尿血、子宫出血等证。 ② 与川芎、赤芍、牡丹皮等同用，用于治疗跌打损伤、疮疡等。 ③ 茜草含蒽醌类化合物，不宜与碱性药物同用，因蒽醌苷在碱性溶液中易氧化失效。,① 孕畜忌用，虚寒证病畜慎用。 ② 脾胃虚寒及无瘀滞者慎服。
SRC-0093,蒲黄,475,1951,第九节 止血药,三、化瘀止血药,本品性甘、平，入肝、脾、心经，具有活血祛瘀、收敛止血的功效。本品主要含异鼠李苷、脂肪油、植物甾醇及黄色素等。 其药理作用为：有收缩子宫作用，能缩短凝血时间。,① 与益母草、艾叶、阿胶等同用，用于治疗子宫出血。 ② 与白茅根、大蓟、小蓟同用，用于尿血；与白及、血余炭同用，用于咯血。 ③ 与桃仁、红花、赤芍等同用，治疗跌打瘀滞；与五灵脂同用，用于治疗产后瘀滞腹痛。 ④ 蒲黄含槲皮素，与碳酸钙、维丁胶性钙、硫酸镁、氢氧化 铝和碳酸铋类药物合用，能形成络合物而相互影响疗效。 ⑤ 蒲黄不宜与阿托品、六甲溴胺同用，阻滞M受体或神经节，拮抗或逆转蒲黄的降压作用。 ⑥ 蒲黄不宜与碱性药同服，在碱性条件下蒲黄的促纤溶作用消失，抗凝作用减弱。 ⑦ 蒲黄含挥发油，具有还原作用，不宜与硝酸甘油、硝酸异山梨酯等具有氧化性的药物联用，会使后者的药效丧失。,① 孕畜慎用。 ② 阴虚内热、无瘀血者禁用。 (3) 止血多炒用，化瘀、利尿多生用。
