fact_id,source_id,page,page_status,line_start,line_end,chapter,section,disease,disease_or_topic,prescription_no,prescription_title,items,usage,notes
HANDBOOK-RX-0385,SRC-0087,164,TOC_MAPPED,7040,7044,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,6,,瓜萎60克，牛蒡子、花粉、金银花、连翘各30克，黄芩、栀子、柴胡、当归、赤芍、王不留行、穿山甲、青皮各25克，甘草15克,用法：共研末，每日1剂，分 $2\sim 3$ 次灌服，用于热度壅盛型乳房炎。,
HANDBOOK-RX-0386,SRC-0087,164,TOC_MAPPED,7046,7052,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,7,,当归、赤芍、白芍、柴胡、香附、郁金、丝瓜络、王不留行各30克，陈皮、青皮；各25克，甘草15克,用法：共研末，每日1剂，分 $2\sim 3$ 次灌服，用于气血淤滞型乳房炎。,
HANDBOOK-RX-0387,SRC-0087,164,TOC_MAPPED,7054,7058,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,乳房炎,25%普鲁卡因(奴夫卡因)注射液20~40毫升,8,,桃仁、金银花、栀子各45克，连翘30克，红花、生地、赤芍、当归、川芎、王不留行、穿山甲、陈皮各25克，甘草15克,用法：共研末，每日1剂，分 $2\sim 3$ 次灌服，用于子宫内膜炎继发乳房炎。,
HANDBOOK-RX-0388,SRC-0087,166,TOC_MAPPED,7076,7080,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后无乳或泌乳不足,母猪产后无乳或泌乳不足,1,,垂体后叶素或催产素 $20\sim 30$ 单位,用法：肌内注射，每日1次，连用3次。同时热敷及按摩乳房。,
HANDBOOK-RX-0389,SRC-0087,166,TOC_MAPPED,7082,7084,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后无乳或泌乳不足,母猪产后无乳或泌乳不足,2,,,王不留行40克，通草、山甲、白术各15克，白芍、黄芪、党参、当归各20克用法：共研末，调在饲料中喂给。,
HANDBOOK-RX-0390,SRC-0087,166,TOC_MAPPED,7086,7090,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,母猪产后无乳或泌乳不足,母猪产后无乳或泌乳不足,3,,黄芪60克，党参40克，通草30克，川芎30克，白术30克，川断30克，川甲珠30克，当归60克，王不留行60克，木通20克，杜仲20克，甘草20克，阿胶60克,用法：共研末，加黄酒100克，调服，母猪每次用量 $60\sim 90$ 克。,
HANDBOOK-RX-0391,SRC-0087,166,TOC_MAPPED,7112,7116,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,新生仔猪窒息,新生仔猪窒息,1,,尼可刹米1毫升（0.25克）或肾上腺素0.1毫升均可,用法：皮下或肌内注射。,
HANDBOOK-RX-0392,SRC-0087,166,TOC_MAPPED,7118,7120,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,新生仔猪窒息,新生仔猪窒息,2,,针刺（毫针）仔猪山根穴（人中）、鼻中穴。,,
HANDBOOK-RX-0393,SRC-0087,167,TOC_MAPPED,7136,7140,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,新生仔猪便秘,新生仔猪便秘,1,,温肥皂水 $100\sim 300$ 毫升，或石蜡油 $50\sim 100$ 毫升,用法：直肠灌注，直肠灌注后，轻揉肛门或热敷腹部。,
HANDBOOK-RX-0394,SRC-0087,167,TOC_MAPPED,7142,7186,第五章 常见的猪外科和产科病用药与处方,第二节 产科疾病,新生仔猪便秘,新生仔猪便秘,2,,"食用植物油或石蜡油 $10\sim 50$ 毫升；# 参考文献；1 [美] 斯特劳 BE, [加] 阿莱尔 SD, [美] 蒙加林 WL, [英] 泰勒 DJ 主编. 赵德明, 张仲秋, 沈建忠译. 猪病学. 北京: 中国农业出版社, 2000；2 曹光荣主编．猪病防治新技术．杨凌：西北农林科技大学出版社，2005；3 冯力主编．猪病诊断与防治技术．北京：中国农业出版社，1999；4 胡元亮主编．兽医处方手册．第2版．北京：中国农业出版社，2005；5 计伦主编. 猪病诊治与验方集萃. 北京：中国农业科技出版社，1998；6 蒋立辉主编. 猪病中西医高效诊治术. 南宁: 广西科学技术出版社, 2007；7 李佑民主编．猪病防治手册．北京：金盾出版社，1993；8 刘富来主编. 猪病中西医结合治疗. 北京：金盾出版社，2006；9 史秋梅，吴建华，杨宗泽主编．猪病诊治大全．北京：中国农业出版社，2005；10 宣长和主编. 猪病学. 北京：中国农业科技出版社，2003；11 宣长和主编. 猪病诊断彩色图谱与防治. 北京：中国农业科学技术出版社，2005；12 杨小燕编著. 现代猪病诊断与防治. 北京：中国农业出版社，2004；13 姚龙涛主编. 猪病毒病. 上海：上海科学技术出版社，2000；14 张泉鑫主编. 猪病中西医综合防治大全. 北京：中国农业出版社，2000；Document generated by Anna's Archive around 2023-2024 as part of the DuXiu collection (https://annas-blog.org/duxiu-exclusive.html).；Images have been losslessly embedded. Information about the original file can be found in PDF attachments. Some stats (more in the PDF attachments):；```json；{；""filename"": ""MTE5Mzk3NTEuemlw"",；""filename_decoded"": ""11939751.zip"",；""filesize"": 22819900,；""md5"": ""c1324d9f6a0f753283c70f0948868ddb"",；""header_md5"": ""592ad1663309752dd1b6d95680429630"",；""sha1"": ""581c8243c7d715044774388315aab0d9b23a78ed"",；""sha256"": ""c080dddcc0981730e4f7e5ee58163edffabdaeaa3d130676f81b1c8b2da23b5178"",；""crc32"": 2936594713,；""zip_password"": """", ""uncompressed_size"": 23759373,；""pdg_dir_name"": """", ""pdg_main_pages_found"": 168,；""pdg_main_pages_max"": 168,；""total_pages"": 177,；""total Pixels"": 1157293258,；""pdf_generation MISSING_pages"": false；}；```",用法：灌服。,
