fact_id,source_id,fact_type,page,page_method,line_start,line_end,chapter,section,heading,drug_heading,disease_heading,disease_page,drug_mentions,text
SFDUT2-TX-0140,SRC-0090,dose_route_course,235,TOC_INTERPOLATED,673,673,第八章 猪细菌性传染病,第八节 猪增生性肠炎,6. 治疗,,猪增生性肠炎,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,泰乐菌素; 氟苯尼考; 林可霉素; 泰妙菌素,① 诺华公司生产的注射用延胡索泰妙菌素（泰妙灵、枝原净），肌内注射，一次量，15毫克/千克体重，每天1次，连用 $3\sim$ 5天。注意事项：a. 要现配现用，当天用完；b. 不能与泰乐菌素、氟苯尼考、林可霉素联用，否则由于互相竞争作用部位而导致减效。
SFDUT2-TX-0141,SRC-0090,dose_route_course,236,TOC_INTERPOLATED,674,674,第八章 猪细菌性传染病,第八节 猪增生性肠炎,6. 治疗,,猪增生性肠炎,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,泰乐菌素,② 泰乐菌素注射液或注射用酒石酸泰乐菌素，10毫克/千克体重，每天2次，连用5天。
SFDUT2-TX-0142,SRC-0090,dose_route_course,236,TOC_INTERPOLATED,675,675,第八章 猪细菌性传染病,第八节 猪增生性肠炎,6. 治疗,,猪增生性肠炎,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,,③ 配合肌内或静脉注射止血敏（酚磺乙胺），一次量，10毫克/千克体重，每天1次，血便好转后停用。
SFDUT2-TX-0143,SRC-0090,vaccination_or_immunization,236,TOC_INTERPOLATED,679,679,第八章 猪细菌性传染病,第八节 猪增生性肠炎,6. 治疗,,猪增生性肠炎,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,泰乐菌素; 泰妙菌素,（2）严重的慢性回肠炎 对 $6 \sim 10$ 周龄、临床表现为猪体消瘦、有或无坏死性肠炎的病例，在胞内劳氏菌感染高峰刚到之前就将抗菌药物通过预混料给药，能够取得很好的治疗效果。添加抗菌药物的时间不可太迟或过早。太迟不能减轻临床症状；反之，如果添加时间太早，那么“洁净”的猪群没有机会产生对此病的主动免疫，仍维持其原有的易感状态，从而在以后更容易发生严重急性回肠炎。治疗处方是：每吨饲料添加 $80\%$ 泰妙菌素预混剂150克，或每吨饲料添加美国礼来公司 $8.8\%$ 磷酸盐泰乐菌素预混剂250克，连用14天。
SFDUT2-TX-0144,SRC-0090,treatment_or_prevention,236,TOC_INTERPOLATED,683,683,第八章 猪细菌性传染病,第八节 猪增生性肠炎,7. 综合防控,,猪增生性肠炎,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,,猪场必须采取综合性的防治措施，以减轻增生性肠炎造成的损失，包括药物治疗、改善饲养管理以及消毒等。
SFDUT2-TX-0145,SRC-0090,candidate_fact,236,TOC_INTERPOLATED,685,685,第八章 猪细菌性传染病,第八节 猪增生性肠炎,7. 综合防控,,猪增生性肠炎,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,,（1）加强饲养管理，减少猪群转栏和混群的次数，降低饲养密度，加强猪舍的通风，做好冬天保温和夏天防暑工作，保证足够的饮水器和食槽数量，尽量减少各类应激因素。
SFDUT2-TX-0146,SRC-0090,candidate_fact,237,TOC_INTERPOLATED,705,705,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,2. 流行病学,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,（1）易感性 本病主要引起 $1 \sim 2$ 月龄（ $10 \sim 15$ 千克体重）小猪发病，常呈散发，有时呈地方流行，在不良因素作用下，发病猪增多。
SFDUT2-TX-0147,SRC-0090,candidate_fact,238,TOC_INTERPOLATED,706,706,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,2. 流行病学,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,"(2) 传染源及传染途径 病猪及某些健康带菌猪是主要的传染来源。病菌存在于肠道中, 通过粪便排泄到外界环境中, 污染饲料、饮水、猪圈、食槽及周围环境, 通过消化道感染健康猪。其暴发主要通过介质以及饲养人员的传播, 从一个猪栏传播到另一个猪"
SFDUT2-TX-0148,SRC-0090,candidate_fact,238,TOC_INTERPOLATED,718,718,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,3. 致病机理,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,（2）内毒素 败血性沙门菌病的全身症状和病变，是因为沙门菌细胞壁中内毒素（脂多糖）也是一种毒力因素，作用于白细胞而引发炎症、高烧、黏膜出血、败血症等，最后因休克死亡。
SFDUT2-TX-0149,SRC-0090,vaccination_or_immunization,239,TOC_INTERPOLATED,728,728,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,4. 临床症状、病理变化及诊断,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,酶联免疫吸附试验（ELISA）。
SFDUT2-TX-0150,SRC-0090,treatment_or_prevention,239,TOC_INTERPOLATED,732,732,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,4. 临床症状、病理变化及诊断,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,① 临床症状 病猪食欲丧失、嗜睡，体温升高至 $40.5 \sim 41.6^{\circ} \mathrm{C}$ ，怕冷、扎堆，可能伴有湿性咳嗽及轻微呼吸困难、黄疸。发病的最初症状可见猪只不爱活动，此时病猪衰弱、弓背弯腰、行走不稳或蜷缩于猪栏的拐角内，甚至死亡。耳部、鼻端、颈部、四肢末端及腹部发绀，出现弥漫性紫红色。一般不见有腹泻发生，直到发病后三四天才出现水样、浅黄色粪便或稀粪。此病暴发时，死亡率很高；发病率不同，但一般在 $10\%$ 以下。此病的暴发往往与应激因素有关。每次流行时，猪的病程以及每次发病时间及严重程度是无法预测的，如不进行有效的治疗，病程会变长。疾病传播可通过摄食了污染的粪便和鼻咽分泌物，潜伏期为2天至数周。幸存下来的猪可继续带菌，粪便排菌至少达12周。
SFDUT2-TX-0151,SRC-0090,treatment_or_prevention,240,TOC_INTERPOLATED,754,754,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,5. 治疗,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,卡那霉素; 庆大霉素; 阿米卡星; 磺胺; 地塞米松,"(1) 个体治疗 注射抗菌药物, 如硫酸阿米卡星、庆大霉素、卡那霉素、氟喹诺酮类药物、复方新诺明、复方磺胺嘧啶钠注射液等。对病重猪可注射地塞米松, 以降低内毒素的作用; 也可灌服氟哌酸。"
SFDUT2-TX-0152,SRC-0090,candidate_fact,240,TOC_INTERPOLATED,755,755,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,5. 治疗,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,新霉素; 安普霉素; 磺胺,（2）群体混饲给药可在饲料中添加新霉素、安普霉素或含有TMP的磺胺甲基异噁唑或磺胺嘧啶。
SFDUT2-TX-0153,SRC-0090,vaccination_or_immunization,240,TOC_INTERPOLATED,759,759,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,6. 综合防控,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,认真执行预防为主的办法，改善饲养管理和卫生条件，避免和消除引起发病的多种应激因素，增强仔猪抵抗力。在本病常发地区，可对1月龄以上哺乳或断奶仔猪，用仔猪副伤寒冻干弱毒活疫苗（中牧生物）预防，用 $20\%$ 氢氧化铝生理盐水稀释，肌内注射1毫升，免疫期为9个月。口服时，按瓶签说明，服前用冷开水稀释成每头份 $5\sim 10$ 毫升，掺入少量新鲜冷饲料中，让猪自行采食。或将每1头份疫苗稀释于 $5\sim 10$ 毫升冷开水中给猪灌服。注意阅读疫苗使用说明书。
SFDUT2-TX-0154,SRC-0090,treatment_or_prevention,240,TOC_INTERPOLATED,761,761,第八章 猪细菌性传染病,第九节 仔猪副伤寒（猪沙门菌病）,6. 综合防控,,仔猪副伤寒（猪沙门菌病）,DIS-049-salmonellosis.md,,发病后的措施：①隔离病猪，及时治疗；②圈舍彻底清扫、消毒，特别是饲槽要刷洗干净，粪便堆积发酵后利用；③病死猪应深埋，决不能食用，防止人发生食物中毒事故。
SFDUT2-TX-0155,SRC-0090,treatment_or_prevention,241,TOC_INTERPOLATED,769,769,第八章 猪细菌性传染病,第十节 猪痢疾,第十节 猪痢疾,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,本病一旦侵入猪群，不易根除。由于死猪、生长率降低、饲料转化率差和治疗费用的开支，经济损失严重。
SFDUT2-TX-0156,SRC-0090,candidate_fact,242,TOC_INTERPOLATED,781,781,第八章 猪细菌性传染病,第十节 猪痢疾,2. 流行病学,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,（2）传染源与传播途径 病猪和无症状的带菌猪（病后康复猪可带菌达70天）是主要传染源。由于带菌时间长，经常通过猪群调动和买卖猪只将病传播开。病菌随粪便排出体外，污染饲料、饮水、猪栏、食槽、用具等，健康猪吞食污染的饲料和饮水经消化道而感染。此外，还可通过污染的运输车辆、接触病猪的参观者和工作人员（不更换鞋子和衣物时）、鼠和鸟类等传播媒介而传播。
SFDUT2-TX-0157,SRC-0090,treatment_or_prevention,242,TOC_INTERPOLATED,785,785,第八章 猪细菌性传染病,第十节 猪痢疾,2. 流行病学,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,病一旦传入猪群较难清除，病原可经常不断随粪便排出，导致本病在猪群中缠绵不断，并常表现周期性，以 $3 \sim 4$ 周的间隔重复出现。当饮水或饲料中不再添加治疗水平的药物时，症状通常会再次出现。
SFDUT2-TX-0158,SRC-0090,treatment_or_prevention,242,TOC_INTERPOLATED,787,787,第八章 猪细菌性传染病,第十节 猪痢疾,2. 流行病学,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,本病暴发流行时，断奶后的仔猪发病率可达 $70\%$ ，若不治疗，死亡率可达 $50\%$ ；经及时合理治疗，死亡率较低，一般约为 $25\%$ 。
SFDUT2-TX-0159,SRC-0090,drug_interaction,242,TOC_INTERPOLATED,791,791,第八章 猪细菌性传染病,第十节 猪痢疾,3. 致病机理,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,口服补液盐; 葡萄糖,猪痢疾的致病机理不同于产毒素大肠杆菌或沙门菌引起的腹泻，而是由于猪结肠和盲肠里的各种厌氧菌和厌氧性的猪痢疾短螺旋体一起协同作用，促进了短螺旋体与盲肠和结肠的上皮细胞紧密相连。它能产生溶血素，由于溶血素、内毒素（诱生促炎细胞因子，使结肠发生增生性病变）和脂寡糖（脂多糖的一种半粗糙形式）等毒力因子的共同作用，导致肠黏膜变性、发炎，黏膜上皮细胞过度分泌黏液，以及黏膜层表面点状出血。进一步发展，使上皮细胞脱落并侵入黏膜下层和固有层，使粪中带血。肠炎诱发了体液和电解质不平衡，结肠黏膜吸收内源性分泌液的能力下降，从而导致腹泻。急性病例常因发生进行性脱水、酸中毒和急性休克死亡。因此，口服葡萄糖-电解质或口服补液盐溶液可作为一种重要的辅助治疗手段。
SFDUT2-TX-0160,SRC-0090,candidate_fact,243,TOC_INTERPOLATED,801,801,第八章 猪细菌性传染病,第十节 猪痢疾,4. 临床症状,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,含有血液、黏液和白色黏液纤维素性渗出物的水样粪便，呈巧克力色、红色或黑红色，气味腥臭，会阴部同时被污染。多数病猪急性期耐过后可以在几周内康复，但生长率下降。持续腹泻导致脱水，伴随渴欲增加而喜饮水。病猪拱背、被毛粗乱无光，迅速消瘦，虚弱无力，运动失调，东倒西歪，常因脱水、酸中毒和高钾血症而死亡。急性型从拉稀开始至死亡经 $7\sim 10$ 天，有的转为亚急性或慢性。慢性病例以时轻时重的黏液性下痢为主，粪便中常混有黏液和组织坏死碎片，血液较少；食欲正常或稍减退，进行性消瘦，生长迟滞；病程较长，亚急性病程 $2\sim 3$ 周，慢性为4周以上。少数猪康复后经过一段时间又复发。
SFDUT2-TX-0161,SRC-0090,treatment_or_prevention,244,TOC_INTERPOLATED,823,823,第八章 猪细菌性传染病,第十节 猪痢疾,7. 鉴别诊断,,猪痢疾,DIS-048-proliferative-enteropathy-lawsonia-intracellularis.md,林可霉素; 泰妙菌素,（2）猪增生性肠炎（PE）由胞内劳氏菌引起，是 $6\sim 20$ 周龄断奶后的生长肥育猪和后备种猪的一种常见腹泻病，病变主要在小肠。急性型通常发生于4月龄以后的后备种猪及肥育猪，首次观察到的临床症状常常是排出黑色柏油状粪便，皮肤苍白，死亡率高达 $50\%$ ，怀孕母猪可流产。慢性型最常见，一般发生于 $18\sim 36$ 千克体重的猪，临床症状不典型，部分猪出现腹泻时一般都是轻微的，排出正常灰绿色的疏松、稀薄直至水样粪便，出血或黏液粪便并不是慢性增生性肠炎腹泻的特征，主要是影响猪只的生长性能。剖检小肠末端50厘米处及邻近结肠上1/3处，肠壁增厚，有隆起的黏膜，导致肠管变硬，类似胶皮水管样外观。泰妙菌素、大环内酯类、林可霉素治疗有效。而对治疗猪痢疾有特效的痢菌净对本病效果不明显。确诊依赖于粪便PCR试验阳性。
SFDUT2-TX-0162,SRC-0090,treatment_or_prevention,244,TOC_INTERPOLATED,831,831,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,患病严重的猪，可通过肌内注射进行治疗，连续3天。而对大多数病例治疗时，饮水给药 $5\sim 7$ 天是治疗急性猪痢疾的首选方法。当不能进行饮水给药时，可将药物混于饲料中饲喂 $7\sim 10$ 天，然后再以低于治疗水平的剂量，混饲给药 $2\sim 4$ 周，预防再次感染。
SFDUT2-TX-0163,SRC-0090,dose_route_course,245,TOC_INTERPOLATED,835,835,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,乙酰甲喹,① 肌内注射： $0.5\%$ 乙酰甲喹注射液，一次量， $2.5 \sim 5$ 毫克/
SFDUT2-TX-0164,SRC-0090,candidate_fact,245,TOC_INTERPOLATED,837,837,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,千克体重，每天2次，连用 $3\sim 5$ 天。
SFDUT2-TX-0165,SRC-0090,dose_route_course,245,TOC_INTERPOLATED,839,839,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,乙酰甲喹,② 内服：乙酰甲喹片或痢菌净可溶性粉或痢菌净预混剂（效价），一次量，5～10毫克/千克体重，每天2次，连用3～5天。
SFDUT2-TX-0166,SRC-0090,candidate_fact,245,TOC_INTERPOLATED,840,840,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,③ 饮水给药：每吨水添加痢菌净（效价） $50 \sim 100$ 克，连用 $5 \sim 7$ 天。
SFDUT2-TX-0167,SRC-0090,candidate_fact,245,TOC_INTERPOLATED,841,841,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,④ 混饲给药：每吨饲料添加痢菌净（效价） $100 \sim 200$ 克，连用 $5 \sim 7$ 天。
SFDUT2-TX-0168,SRC-0090,dose_route_course,245,TOC_INTERPOLATED,843,843,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,提醒注意：当使用剂量高于临床治疗量 $3 \sim 5$ 倍，或长时间应用会引起不良反应和中毒，甚至死亡。中毒后可用 $2\%$ 硫酸新斯的明注射液抢救，用量： $0.04 \sim 0.1$ 毫克/千克体重。
SFDUT2-TX-0169,SRC-0090,candidate_fact,245,TOC_INTERPOLATED,847,847,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,① 混饮：每吨水添加50克（效价），连用 $5\sim 7$ 天。
SFDUT2-TX-0170,SRC-0090,candidate_fact,245,TOC_INTERPOLATED,848,848,第八章 猪细菌性传染病,第十节 猪痢疾,8. 治疗,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,② 混饲：每吨饲料添加100克（效价），连用 $7\sim 10$ 天；然后每吨饲料添加50克，给药 $2\sim 4$ 周。
SFDUT2-TX-0171,SRC-0090,dose_route_course,246,TOC_INTERPOLATED,852,852,第八章 猪细菌性传染病,第十节 猪痢疾,（3）泰乐菌素,,猪痢疾,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,泰乐菌素,① 注射用酒石酸泰乐菌素，肌注，一次量，10毫克/千克体重，每天2次，连用 $3\sim 5$ 天。
